age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,poutcome,Bank deposit(target)
56,services,single,secondary,no,1222.0,yes,yes,cellular,17.0,apr,754.0,1.0,-1.0,unknown,no
56,blue-collar,married,secondary,no,1686.0,no,no,telephone,17.0,apr,100.0,2.0,-1.0,unknown,no
56,technician,married,secondary,no,378.0,yes,yes,cellular,20.0,apr,12.0,2.0,-1.0,unknown,no
56,technician,married,secondary,no,0.0,yes,no,cellular,20.0,apr,249.0,1.0,-1.0,unknown,no
56,unemployed,divorced,secondary,no,283.0,yes,yes,cellular,20.0,apr,89.0,3.0,341.0,failure,no
56,services,single,secondary,no,699.0,yes,no,cellular,20.0,apr,193.0,1.0,-1.0,unknown,no
56,admin.,married,secondary,no,382.0,no,no,cellular,20.0,apr,275.0,1.0,-1.0,unknown,no
56,services,married,secondary,no,159.0,yes,no,cellular,20.0,apr,132.0,3.0,-1.0,unknown,no
56,blue-collar,divorced,secondary,no,9698.0,yes,no,cellular,20.0,apr,189.0,2.0,-1.0,unknown,no
56,blue-collar,married,primary,no,6677.0,yes,no,telephone,20.0,apr,197.0,4.0,-1.0,unknown,no
56,unemployed,married,primary,no,3391.0,no,no,cellular,21.0,apr,243.0,1.0,-1.0,unknown,yes
56,management,divorced,tertiary,no,3287.0,no,no,cellular,27.0,apr,497.0,1.0,-1.0,unknown,yes
56,management,married,tertiary,no,616.0,no,no,cellular,30.0,apr,225.0,1.0,83.0,success,yes
56,management,divorced,unknown,no,2986.0,no,no,cellular,30.0,apr,124.0,1.0,-1.0,unknown,no
56,management,married,tertiary,no,746.0,no,no,cellular,30.0,apr,193.0,1.0,-1.0,unknown,no
56,retired,married,primary,no,1947.0,no,no,cellular,30.0,apr,441.0,2.0,-1.0,unknown,no
56,management,married,tertiary,no,2333.0,no,no,cellular,4.0,may,244.0,1.0,-1.0,unknown,yes
56,self-employed,married,tertiary,no,349.0,yes,no,telephone,4.0,may,186.0,4.0,-1.0,unknown,no
56,retired,married,primary,no,9367.0,no,no,cellular,4.0,may,617.0,2.0,-1.0,unknown,yes
56,admin.,married,primary,no,2086.0,yes,no,cellular,5.0,may,159.0,8.0,-1.0,unknown,no
56,blue-collar,divorced,primary,no,0.0,yes,no,cellular,5.0,may,313.0,1.0,-1.0,unknown,no
56,technician,married,secondary,no,170.0,yes,no,cellular,5.0,may,200.0,2.0,294.0,other,no
56,management,married,tertiary,no,0.0,yes,no,telephone,5.0,may,259.0,2.0,-1.0,unknown,no
56,management,married,tertiary,no,505.0,yes,yes,cellular,5.0,may,221.0,1.0,169.0,failure,no
56,management,married,tertiary,no,563.0,yes,no,cellular,6.0,may,100.0,2.0,168.0,failure,no
56,entrepreneur,divorced,tertiary,no,151.0,yes,no,cellular,7.0,may,16.0,5.0,171.0,other,no
56,admin.,single,secondary,no,1854.0,yes,no,telephone,7.0,may,45.0,1.0,342.0,failure,no
56,blue-collar,married,secondary,no,471.0,yes,no,cellular,7.0,may,104.0,1.0,342.0,failure,no
56,services,divorced,secondary,no,72.0,yes,yes,cellular,7.0,may,263.0,1.0,357.0,failure,no
56,blue-collar,married,unknown,no,982.0,yes,yes,cellular,7.0,may,135.0,2.0,-1.0,unknown,no
56,technician,married,secondary,no,264.0,yes,yes,cellular,7.0,may,639.0,2.0,280.0,success,no
56,entrepreneur,married,tertiary,no,16125.0,no,no,telephone,7.0,may,202.0,2.0,167.0,failure,no
56,blue-collar,married,secondary,no,1255.0,yes,no,telephone,8.0,may,145.0,1.0,-1.0,unknown,no
56,admin.,divorced,unknown,no,789.0,yes,no,cellular,8.0,may,1022.0,1.0,360.0,failure,no
56,technician,married,secondary,no,2313.0,yes,no,cellular,8.0,may,293.0,3.0,364.0,failure,no
56,management,married,tertiary,no,73.0,yes,no,cellular,8.0,may,122.0,1.0,368.0,failure,no
56,retired,married,secondary,no,2330.0,no,no,cellular,8.0,may,209.0,1.0,-1.0,unknown,no
56,blue-collar,married,primary,no,-116.0,yes,no,cellular,8.0,may,1014.0,2.0,-1.0,unknown,no
56,management,married,tertiary,no,935.0,yes,no,cellular,8.0,may,209.0,2.0,172.0,failure,no
56,blue-collar,divorced,primary,no,-9.0,yes,yes,cellular,8.0,may,728.0,1.0,-1.0,unknown,yes
56,blue-collar,married,secondary,no,68.0,yes,no,cellular,8.0,may,68.0,5.0,-1.0,unknown,no
56,blue-collar,single,primary,no,39.0,yes,no,telephone,8.0,may,191.0,2.0,347.0,failure,no
56,management,married,primary,yes,-255.0,yes,no,telephone,11.0,may,9.0,5.0,-1.0,unknown,no
56,technician,married,secondary,no,150.0,yes,yes,cellular,11.0,may,102.0,6.0,349.0,failure,no
56,self-employed,divorced,tertiary,no,966.0,yes,no,cellular,11.0,may,505.0,2.0,-1.0,unknown,no
56,retired,married,secondary,no,102.0,yes,no,telephone,11.0,may,267.0,1.0,369.0,failure,no
56,services,divorced,secondary,no,141.0,yes,no,cellular,11.0,may,63.0,2.0,370.0,failure,no
56,admin.,divorced,secondary,no,279.0,yes,no,cellular,11.0,may,288.0,2.0,-1.0,unknown,no
56,blue-collar,divorced,primary,no,190.0,yes,no,cellular,12.0,may,15.0,8.0,351.0,other,no
56,blue-collar,married,primary,no,351.0,yes,no,telephone,12.0,may,179.0,4.0,-1.0,unknown,no
56,blue-collar,married,primary,no,373.0,yes,no,cellular,12.0,may,179.0,1.0,350.0,failure,no
56,management,married,primary,no,31.0,yes,no,cellular,12.0,may,215.0,2.0,-1.0,unknown,no
56,admin.,married,secondary,no,550.0,yes,no,cellular,12.0,may,398.0,2.0,-1.0,unknown,no
56,management,divorced,tertiary,no,1263.0,yes,no,cellular,13.0,may,155.0,1.0,-1.0,unknown,no
56,management,divorced,primary,no,26.0,yes,no,cellular,13.0,may,194.0,4.0,359.0,other,no
56,technician,married,unknown,no,84.0,yes,no,cellular,13.0,may,65.0,2.0,370.0,failure,no
56,blue-collar,married,secondary,no,126.0,no,no,cellular,14.0,may,113.0,2.0,-1.0,unknown,no
56,blue-collar,married,secondary,no,244.0,yes,no,cellular,14.0,may,465.0,3.0,-1.0,unknown,no
56,blue-collar,married,primary,no,828.0,yes,no,cellular,14.0,may,214.0,1.0,349.0,failure,no
56,blue-collar,married,secondary,no,-256.0,yes,yes,cellular,14.0,may,92.0,1.0,370.0,failure,no
56,retired,divorced,primary,no,48.0,yes,no,cellular,14.0,may,132.0,2.0,-1.0,unknown,no
56,admin.,single,secondary,no,3309.0,yes,no,cellular,14.0,may,65.0,1.0,-1.0,unknown,no
56,blue-collar,married,primary,no,309.0,yes,no,cellular,14.0,may,198.0,2.0,367.0,failure,no
56,services,single,secondary,no,-40.0,yes,no,cellular,15.0,may,311.0,1.0,368.0,failure,yes
56,technician,married,secondary,no,276.0,yes,no,cellular,15.0,may,301.0,1.0,368.0,failure,no
56,retired,divorced,tertiary,no,-458.0,yes,no,cellular,15.0,may,406.0,4.0,296.0,failure,no
56,technician,single,secondary,no,751.0,yes,no,cellular,15.0,may,43.0,8.0,177.0,failure,no
56,blue-collar,married,primary,no,827.0,yes,no,telephone,15.0,may,462.0,4.0,-1.0,unknown,yes
56,services,married,secondary,no,6503.0,yes,yes,cellular,18.0,may,27.0,6.0,-1.0,unknown,no
56,management,divorced,tertiary,no,2959.0,yes,no,telephone,18.0,may,325.0,1.0,-1.0,unknown,no
56,admin.,single,secondary,no,791.0,yes,no,cellular,18.0,may,103.0,2.0,-1.0,unknown,no
56,admin.,married,secondary,no,95.0,yes,no,cellular,18.0,may,428.0,2.0,-1.0,unknown,no
56,blue-collar,married,secondary,no,876.0,yes,no,telephone,18.0,may,93.0,2.0,-1.0,unknown,no
56,retired,married,tertiary,no,281.0,no,no,cellular,25.0,may,185.0,1.0,83.0,success,no
56,retired,divorced,tertiary,no,13094.0,no,no,cellular,25.0,may,1064.0,1.0,-1.0,unknown,yes
56,entrepreneur,married,secondary,no,339.0,yes,no,cellular,26.0,may,251.0,1.0,98.0,other,no
56,services,divorced,primary,no,23.0,no,no,telephone,26.0,may,108.0,4.0,-1.0,unknown,no
56,management,divorced,unknown,no,854.0,no,no,cellular,27.0,may,121.0,1.0,-1.0,unknown,no
56,admin.,single,secondary,no,4118.0,no,no,telephone,27.0,may,165.0,1.0,-1.0,unknown,yes
56,admin.,married,secondary,no,1671.0,no,no,cellular,28.0,may,158.0,2.0,-1.0,unknown,no
56,management,married,tertiary,no,1407.0,no,no,cellular,1.0,jun,388.0,1.0,-1.0,unknown,no
56,housemaid,divorced,primary,no,61.0,no,no,cellular,2.0,jun,144.0,1.0,-1.0,unknown,no
56,services,divorced,secondary,no,935.0,no,no,cellular,2.0,jun,136.0,1.0,96.0,failure,no
56,unemployed,married,secondary,no,1350.0,no,no,cellular,2.0,jun,211.0,1.0,-1.0,unknown,no
56,management,divorced,tertiary,no,659.0,no,yes,cellular,2.0,jun,56.0,1.0,-1.0,unknown,no
56,retired,married,secondary,no,0.0,no,no,cellular,2.0,jun,71.0,3.0,-1.0,unknown,no
56,admin.,married,secondary,no,3554.0,no,no,cellular,3.0,jun,151.0,1.0,-1.0,unknown,no
56,retired,married,primary,no,1947.0,no,no,cellular,3.0,jun,124.0,1.0,34.0,failure,no
56,retired,married,unknown,no,230.0,no,no,cellular,8.0,jun,58.0,2.0,-1.0,unknown,no
56,admin.,married,primary,no,3562.0,no,no,cellular,2.0,jul,229.0,1.0,-1.0,unknown,no
56,blue-collar,married,primary,no,1137.0,no,no,telephone,2.0,jul,176.0,1.0,-1.0,unknown,yes
56,retired,married,secondary,no,1044.0,no,no,telephone,3.0,jul,353.0,2.0,-1.0,unknown,yes
56,blue-collar,married,secondary,no,3460.0,yes,no,cellular,3.0,jul,897.0,3.0,-1.0,unknown,no
56,management,divorced,tertiary,no,10532.0,no,no,cellular,7.0,aug,324.0,1.0,-1.0,unknown,yes
56,management,married,tertiary,no,616.0,no,no,cellular,13.0,aug,293.0,2.0,105.0,success,yes
56,retired,married,primary,no,9367.0,no,no,cellular,13.0,aug,320.0,2.0,101.0,success,yes
56,management,married,unknown,no,4623.0,no,no,cellular,17.0,aug,348.0,1.0,-1.0,unknown,yes
56,blue-collar,married,secondary,no,241.0,yes,no,cellular,17.0,aug,97.0,2.0,-1.0,unknown,no
56,housemaid,divorced,secondary,no,256.0,no,no,cellular,19.0,aug,220.0,5.0,117.0,other,no
56,retired,married,unknown,no,230.0,no,no,cellular,8.0,sep,167.0,1.0,92.0,failure,no
56,admin.,single,secondary,no,2815.0,yes,no,cellular,11.0,sep,212.0,1.0,-1.0,unknown,yes
56,services,married,secondary,no,654.0,no,no,cellular,15.0,sep,875.0,1.0,-1.0,unknown,yes
56,housemaid,divorced,secondary,no,1866.0,no,yes,cellular,1.0,oct,760.0,1.0,-1.0,unknown,no
56,admin.,married,secondary,no,16873.0,no,no,cellular,7.0,oct,223.0,1.0,-1.0,unknown,no
56,unemployed,married,secondary,no,12.0,no,no,cellular,12.0,oct,511.0,3.0,187.0,failure,yes
56,blue-collar,married,primary,no,1137.0,no,no,telephone,12.0,oct,99.0,3.0,102.0,success,no
56,management,single,unknown,no,111.0,no,no,cellular,19.0,oct,79.0,1.0,186.0,failure,no
56,management,married,secondary,no,0.0,no,no,cellular,27.0,oct,298.0,1.0,111.0,other,yes
56,retired,married,primary,no,1947.0,no,no,cellular,30.0,oct,631.0,2.0,149.0,failure,no
56,retired,married,primary,no,9367.0,no,no,telephone,13.0,nov,271.0,2.0,92.0,success,yes
56,management,married,primary,no,870.0,no,no,cellular,16.0,nov,257.0,1.0,-1.0,unknown,yes
56,retired,married,secondary,no,393.0,no,yes,cellular,17.0,dec,103.0,1.0,206.0,failure,no
56,retired,married,secondary,no,0.0,no,no,cellular,26.0,jan,413.0,2.0,-1.0,unknown,no
56,unemployed,divorced,primary,no,282.0,no,no,cellular,28.0,jan,156.0,2.0,-1.0,unknown,no
56,technician,married,tertiary,no,1181.0,no,no,cellular,28.0,jan,186.0,1.0,433.0,failure,yes
56,retired,divorced,primary,no,694.0,no,no,cellular,29.0,jan,144.0,1.0,102.0,other,yes
56,services,married,secondary,no,1989.0,no,no,cellular,3.0,feb,336.0,2.0,281.0,failure,yes
56,admin.,married,unknown,no,2038.0,no,no,cellular,8.0,feb,405.0,1.0,305.0,success,no
56,retired,married,primary,no,16432.0,no,no,cellular,19.0,feb,702.0,2.0,189.0,failure,no
56,management,married,unknown,no,4623.0,no,no,cellular,25.0,feb,305.0,1.0,192.0,success,yes
56,technician,married,secondary,no,1938.0,no,yes,cellular,26.0,feb,229.0,1.0,192.0,success,yes
56,retired,married,primary,no,1947.0,no,no,cellular,2.0,mar,225.0,2.0,123.0,failure,yes
56,housemaid,single,tertiary,no,1947.0,no,no,unknown,30.0,mar,110.0,1.0,-1.0,unknown,yes
56,technician,married,secondary,no,147.0,no,no,cellular,12.0,apr,203.0,1.0,-1.0,unknown,no
56,management,single,tertiary,no,15311.0,no,no,cellular,29.0,apr,157.0,6.0,-1.0,unknown,no
56,technician,married,secondary,no,0.0,yes,yes,cellular,29.0,apr,152.0,1.0,223.0,other,no
56,management,divorced,tertiary,no,2037.0,no,no,cellular,6.0,may,160.0,1.0,91.0,success,no
56,management,married,primary,no,870.0,no,no,cellular,14.0,may,220.0,1.0,179.0,success,yes
56,blue-collar,married,secondary,no,448.0,yes,yes,cellular,17.0,may,556.0,1.0,181.0,other,yes
56,management,married,tertiary,no,12356.0,yes,no,cellular,26.0,may,410.0,1.0,551.0,other,yes
56,admin.,married,secondary,no,699.0,no,no,unknown,7.0,jun,54.0,1.0,-1.0,unknown,no
56,admin.,married,secondary,no,602.0,no,no,cellular,14.0,jun,458.0,1.0,130.0,success,yes
56,blue-collar,married,primary,no,1014.0,no,no,unknown,2.0,jul,5.0,1.0,-1.0,unknown,no
56,blue-collar,married,secondary,no,813.0,yes,yes,unknown,14.0,jul,71.0,1.0,-1.0,unknown,no
56,retired,married,secondary,no,393.0,no,yes,cellular,26.0,jul,183.0,1.0,221.0,failure,yes
56,services,married,secondary,no,1989.0,no,no,cellular,3.0,aug,279.0,4.0,181.0,success,yes
56,management,divorced,tertiary,no,2037.0,no,no,cellular,5.0,aug,318.0,1.0,91.0,failure,yes
56,technician,divorced,secondary,no,3450.0,no,no,cellular,10.0,aug,507.0,1.0,181.0,success,yes
56,admin.,divorced,secondary,no,1693.0,no,no,cellular,26.0,oct,238.0,4.0,442.0,failure,yes
55,blue-collar,married,primary,no,627.0,yes,no,unknown,5.0,may,247.0,1.0,-1.0,unknown,no
55,blue-collar,married,primary,no,145.0,no,no,telephone,2.0,feb,59.0,3.0,5.0,other,no
55,entrepreneur,married,secondary,no,8104.0,no,no,cellular,6.0,feb,213.0,2.0,-1.0,unknown,no
55,admin.,married,secondary,no,602.0,no,no,cellular,1.0,jun,324.0,3.0,90.0,success,yes
55,technician,married,secondary,no,273.0,yes,no,cellular,29.0,jan,84.0,3.0,183.0,failure,no
55,blue-collar,divorced,primary,no,410.0,no,yes,cellular,11.0,jul,221.0,2.0,-1.0,unknown,no
55,blue-collar,married,secondary,no,989.0,yes,yes,unknown,23.0,may,246.0,4.0,-1.0,unknown,no
55,management,married,unknown,no,559.0,no,no,cellular,28.0,jan,271.0,2.0,-1.0,unknown,no
55,management,married,primary,no,2587.0,no,no,cellular,4.0,sep,328.0,2.0,94.0,success,yes
55,entrepreneur,divorced,tertiary,no,0.0,no,no,unknown,6.0,jun,108.0,2.0,-1.0,unknown,no
55,unemployed,married,tertiary,no,383.0,no,no,unknown,6.0,may,343.0,3.0,-1.0,unknown,no
55,self-employed,married,secondary,no,-196.0,yes,no,unknown,20.0,may,210.0,2.0,-1.0,unknown,no
55,services,divorced,secondary,yes,-404.0,yes,no,cellular,22.0,jul,502.0,3.0,-1.0,unknown,no
55,blue-collar,single,primary,no,1187.0,yes,no,unknown,2.0,jun,193.0,2.0,-1.0,unknown,no
55,blue-collar,married,primary,no,2275.0,no,no,cellular,25.0,aug,139.0,9.0,-1.0,unknown,no
55,management,married,primary,no,621.0,no,yes,cellular,2.0,feb,114.0,1.0,208.0,failure,no
55,retired,divorced,secondary,no,138.0,no,no,cellular,17.0,jul,205.0,1.0,-1.0,unknown,no
55,technician,single,secondary,no,3339.0,yes,no,unknown,2.0,jun,63.0,1.0,-1.0,unknown,no
55,retired,married,primary,no,8894.0,no,no,unknown,11.0,jun,262.0,1.0,-1.0,unknown,no
55,retired,married,primary,no,3334.0,no,no,cellular,14.0,aug,632.0,4.0,-1.0,unknown,yes
55,admin.,married,primary,no,343.0,yes,no,cellular,14.0,jul,276.0,3.0,-1.0,unknown,no
55,unknown,married,primary,no,159.0,no,no,unknown,4.0,sep,15.0,1.0,-1.0,unknown,no
55,housemaid,married,primary,no,16.0,no,no,unknown,20.0,jun,64.0,1.0,-1.0,unknown,no
55,housemaid,divorced,primary,no,976.0,no,no,cellular,28.0,jun,345.0,1.0,94.0,other,yes
55,management,married,tertiary,no,979.0,no,yes,cellular,8.0,jul,123.0,1.0,-1.0,unknown,no
55,management,divorced,unknown,no,2.0,yes,no,unknown,19.0,may,95.0,1.0,-1.0,unknown,no
55,blue-collar,married,primary,no,3873.0,no,no,telephone,21.0,apr,222.0,1.0,-1.0,unknown,no
55,retired,married,secondary,no,466.0,no,no,unknown,17.0,jun,287.0,4.0,-1.0,unknown,no
55,blue-collar,divorced,secondary,no,1613.0,yes,no,cellular,3.0,apr,296.0,1.0,270.0,failure,yes
55,blue-collar,married,unknown,no,1665.0,no,no,telephone,30.0,jul,89.0,2.0,-1.0,unknown,no
55,blue-collar,married,unknown,no,23.0,no,no,cellular,13.0,aug,123.0,2.0,-1.0,unknown,no
55,services,married,secondary,no,186.0,yes,yes,unknown,9.0,may,241.0,1.0,-1.0,unknown,no
55,services,divorced,secondary,no,218.0,yes,no,unknown,29.0,may,200.0,2.0,-1.0,unknown,no
55,technician,divorced,secondary,no,61.0,yes,yes,cellular,25.0,aug,113.0,3.0,-1.0,unknown,no
55,services,divorced,primary,no,2923.0,yes,no,unknown,15.0,may,104.0,2.0,-1.0,unknown,no
55,retired,married,primary,no,4424.0,no,no,cellular,5.0,aug,67.0,4.0,-1.0,unknown,no
55,technician,married,secondary,no,955.0,yes,no,cellular,29.0,jan,104.0,1.0,-1.0,unknown,no
55,blue-collar,married,primary,no,4103.0,no,no,cellular,19.0,nov,291.0,1.0,-1.0,unknown,no
55,retired,married,tertiary,no,197.0,no,yes,cellular,8.0,jul,256.0,1.0,-1.0,unknown,no
55,management,married,primary,no,229.0,no,yes,unknown,9.0,jun,175.0,3.0,-1.0,unknown,no
55,self-employed,married,secondary,no,203.0,yes,no,telephone,14.0,may,9.0,5.0,174.0,other,no
55,technician,married,secondary,no,0.0,yes,no,unknown,30.0,may,119.0,2.0,-1.0,unknown,no
55,retired,married,primary,no,150.0,no,no,cellular,8.0,jul,124.0,1.0,-1.0,unknown,no
55,management,divorced,tertiary,no,-612.0,no,no,cellular,26.0,aug,131.0,2.0,-1.0,unknown,no
55,services,married,unknown,no,1210.0,yes,no,unknown,30.0,may,868.0,1.0,-1.0,unknown,no
55,management,divorced,tertiary,no,1598.0,no,no,cellular,22.0,aug,607.0,4.0,-1.0,unknown,no
55,blue-collar,married,secondary,no,383.0,no,no,unknown,5.0,may,287.0,1.0,-1.0,unknown,no
55,admin.,married,secondary,no,0.0,no,no,cellular,23.0,sep,180.0,2.0,238.0,success,no
55,retired,married,primary,no,-966.0,no,yes,cellular,14.0,may,104.0,1.0,-1.0,unknown,no
55,management,married,tertiary,no,540.0,no,no,cellular,19.0,nov,124.0,2.0,-1.0,unknown,no
55,blue-collar,married,unknown,no,23.0,no,no,cellular,30.0,jan,143.0,1.0,2.0,other,no
55,admin.,married,secondary,no,865.0,yes,no,cellular,17.0,apr,85.0,1.0,151.0,failure,no
55,management,divorced,tertiary,no,9756.0,yes,no,cellular,5.0,jun,103.0,2.0,95.0,other,yes
55,services,married,secondary,no,557.0,no,no,unknown,19.0,jun,58.0,1.0,-1.0,unknown,no
55,blue-collar,married,primary,no,1649.0,yes,no,cellular,12.0,may,52.0,3.0,-1.0,unknown,no
55,services,married,secondary,no,96.0,no,no,telephone,30.0,jul,340.0,2.0,-1.0,unknown,no
55,retired,divorced,secondary,no,1580.0,no,yes,unknown,19.0,jun,1007.0,1.0,-1.0,unknown,yes
55,unemployed,married,tertiary,no,4809.0,yes,no,cellular,21.0,nov,223.0,2.0,186.0,other,no
55,retired,married,secondary,no,168.0,no,no,cellular,19.0,aug,79.0,2.0,-1.0,unknown,no
55,services,married,secondary,no,-31.0,no,yes,cellular,13.0,aug,81.0,2.0,-1.0,unknown,no
55,management,married,tertiary,no,2366.0,yes,yes,cellular,30.0,jul,94.0,4.0,-1.0,unknown,no
55,technician,single,tertiary,no,-703.0,yes,no,cellular,8.0,may,123.0,3.0,-1.0,unknown,no
55,management,divorced,tertiary,no,481.0,yes,no,telephone,8.0,may,147.0,2.0,298.0,failure,no
55,management,married,tertiary,no,-375.0,no,no,cellular,30.0,jul,814.0,2.0,-1.0,unknown,yes
55,blue-collar,married,primary,no,284.0,no,yes,telephone,14.0,jul,252.0,4.0,-1.0,unknown,no
55,retired,married,secondary,no,1467.0,no,yes,cellular,29.0,jul,277.0,2.0,-1.0,unknown,no
55,admin.,married,secondary,no,865.0,yes,no,cellular,27.0,oct,96.0,1.0,111.0,failure,no
55,admin.,married,secondary,no,1102.0,yes,no,unknown,15.0,may,126.0,2.0,-1.0,unknown,no
55,services,divorced,tertiary,no,1983.0,yes,no,telephone,19.0,nov,123.0,1.0,-1.0,unknown,no
55,technician,married,secondary,yes,-308.0,no,no,cellular,2.0,feb,781.0,1.0,-1.0,unknown,yes
55,technician,married,unknown,no,574.0,yes,no,cellular,29.0,jan,243.0,2.0,-1.0,unknown,no
55,retired,married,secondary,no,2749.0,yes,yes,unknown,29.0,may,58.0,2.0,-1.0,unknown,no
55,technician,married,secondary,no,0.0,no,no,cellular,19.0,nov,336.0,1.0,-1.0,unknown,no
55,management,married,tertiary,no,0.0,yes,no,unknown,14.0,may,159.0,2.0,-1.0,unknown,no
55,retired,married,secondary,no,4194.0,no,yes,telephone,30.0,jul,208.0,3.0,-1.0,unknown,no
55,technician,divorced,secondary,no,3450.0,no,no,cellular,10.0,feb,169.0,1.0,183.0,failure,yes
55,housemaid,married,secondary,no,139.0,no,no,cellular,22.0,aug,256.0,2.0,-1.0,unknown,no
55,blue-collar,married,secondary,no,1011.0,yes,no,cellular,12.0,aug,112.0,2.0,-1.0,unknown,no
55,management,married,tertiary,no,171.0,yes,no,cellular,8.0,aug,73.0,6.0,-1.0,unknown,no
55,blue-collar,married,primary,no,1086.0,yes,no,cellular,6.0,may,146.0,1.0,272.0,failure,no
55,blue-collar,married,secondary,no,471.0,yes,no,unknown,30.0,may,58.0,2.0,-1.0,unknown,no
55,management,married,tertiary,no,236.0,no,no,cellular,4.0,aug,200.0,1.0,-1.0,unknown,no
55,entrepreneur,divorced,secondary,no,538.0,yes,no,cellular,7.0,aug,353.0,2.0,-1.0,unknown,yes
55,retired,married,secondary,no,159.0,no,no,cellular,28.0,aug,159.0,1.0,-1.0,unknown,no
55,entrepreneur,married,primary,no,298.0,yes,no,unknown,8.0,may,144.0,3.0,-1.0,unknown,no
55,services,divorced,primary,no,653.0,no,no,unknown,6.0,jun,800.0,1.0,-1.0,unknown,no
55,management,married,tertiary,no,6880.0,no,no,cellular,8.0,aug,353.0,2.0,-1.0,unknown,no
55,technician,divorced,secondary,no,0.0,no,no,unknown,5.0,may,160.0,1.0,-1.0,unknown,no
55,technician,married,secondary,no,1205.0,yes,no,unknown,5.0,may,158.0,2.0,-1.0,unknown,no
55,blue-collar,married,primary,no,23.0,yes,no,unknown,5.0,may,291.0,1.0,-1.0,unknown,no
55,services,divorced,secondary,no,91.0,no,no,unknown,5.0,may,349.0,1.0,-1.0,unknown,no
55,services,divorced,secondary,yes,1.0,yes,no,unknown,5.0,may,208.0,1.0,-1.0,unknown,no
55,blue-collar,married,secondary,no,383.0,no,no,unknown,5.0,may,287.0,1.0,-1.0,unknown,no
55,services,married,secondary,no,2476.0,yes,no,unknown,5.0,may,579.0,1.0,-1.0,unknown,yes
55,management,married,unknown,no,1185.0,no,no,unknown,5.0,may,677.0,1.0,-1.0,unknown,no
55,admin.,single,secondary,no,802.0,yes,yes,unknown,5.0,may,100.0,2.0,-1.0,unknown,no
